Muni Code,Entity Name,County,Class Description,Fiscal Year End Date,Months in Fiscal Period,Enrollment,Full Value,Debt Outstanding,Real Property Taxes,Special Assessments,Star Payments,Payments in Lieu of Taxes,Gain from Sale of Tax Acquired Property,Interest & Penalties,Miscellaneous Tax Items,Sales Tax,Sales Tax Distribution,Utilities Gross Receipts Tax,Miscellaneous Use Taxes,Franchises,Emergency Telephone System Surcharge,City Income Tax,Miscellaneous Non-Property Taxes,General Government Fees,Education Fees,Public Safety Fees,Health Fees,Transportation Fees,Social Service Fees,Economic Development Fees,Culture and Recreation Fees,Community Services Fees,Utility Fees,Sanitation Fees,Miscellaneous Fees,General Government Charges,Education Charges,Public Safety Charges,Health Charges,Transportation Charges,Social Services Charges,Culture and Recreation Charges,Community Services Charges,Utility Charges,Sanitation Charges,Debt Service Charges,Miscellaneous Intergovernmental Charges,Interest and Earnings,Rental of Property,Sale of Property,Fines,Forfeitures,Compensation for Loss,Library Grants from Local Governments,Miscellaneous Grants from Local Governments,Gifts,Employee Contributions,Miscellaneous Revenues,,State Aid - General Government,State Aid - Education,State Aid - Health,State Aid - Public Safety,State Aid - Transportation,State Aid - Social Services,State Aid - Economic Development,State Aid - Culture and Recreation,State Aid - Community Services,State Aid - Utilities,State Aid - Sanitation,Unrestricted State Aid,Miscellaneous State Aid,Mortgage Tax,Federal Aid - General Government,Federal Aid - Education,Federal Aid - Public Safety,Federal Aid - Health,Federal Aid - Transportation,Federal Aid - Social Services,Federal Aid - Economic Development,Federal Aid - Culture and Recreation,Federal Aid - Community Services,Federal Aid - Utilities,Federal Aid - Sanitation,Miscellaneous Federal Aid,,Sale of Obligations,BANS Redeemed from Appropriations,Miscellaneous Debt Proceeds,Transfers,Miscellaneous Other Sources,,Operations,Administration,County Distribution of Sales Tax,Miscellaneous General Government,Zoning and Planning,Judgements,Instruction,Instructional Support,Pupil Services,Education - Transportation,Student Activities,Community College,Miscellaneous Education,Public Safety Administration,Police,Fire Protection,Emergency Response,Correctional Services,Disaster Response,Homeland Security and Civil Defense,Miscellaneous Public Safety,Public Health Administration,Public Health Services,Mental Health Services,Environmental Services,Public Health Facilities,Miscellaneous Public Health,Highways,Highway Services to Other Govts,Bus Service,Airports,Rail Service,Waterways,Transportation Facilities,Transportation Ancillary,Miscellaneous Transportation,Public Facilities,Miscellaneous Social Services,Social Service Administration,Financial Assistance,Medicaid,Non-Medicaid Medical Assistance,Housing Assistance,Employment Services,Youth Services,Economic Development Administration,Development Infrastructure,Promotion,Economic Development Grants,Miscellaneous Economic Development,Recreation Services,Adult Recreation,Youth Recreation,Library,Miscellaneous Cultural and Recreation,Cultural Services,Constituent Services,Elder Services,Natural Resources,Student Census,Miscellaneous Community Services,Water,Electricity,Natural Gas,Steam,Sewer,Storm Sewer,Refuse and Garbage,Landfill Closures,Drainage,Miscellaneous Sanitation,Retirement - State/Local,Retirement - Police & Fire,Retirement - Teacher,LOSAP / Miscellaneous,Social Security,Medical Insurance,Disability Insurance,Life Insurance,Worker's Compensation,Unemployment Insurance,Union Benefits Program,Unclassified Employee Benefits,Debt Principal,Interest on Debt,Total Expenditures,,Total Expenditures and Other Uses
040701100100,Allegany-Limestone Central School District,Cattaraugus,Central,06/30/2019,12,1127,463609718,10240000,5938198,0,1237010,159185,0,15833,0,0,0,0,0,0,0,0,0,0,5985,0,0,0,0,0,0,0,0,0,5194,0,0,0,0,0,0,0,0,0,0,0,0,80403,2741,210270,0,0,8203,0,0,0,0,524024,8187046,0,16224782,0,0,0,0,0,0,0,0,0,0,0,0,0,548407,0,0,0,394376,0,0,0,0,0,0,25354611,0,0,0,4001900,0,29356511,3049898,803143,0,9692,0,0,10968668,1640686,743507,1311780,274673,0,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326940,0,797216,0,749896,1807129,0,0,79310,41,42008,75813,2210000,463133,25354352,4001900,29356252
350700600200,Altmar-Parish-Williamstown Central School District,Oswego,Central,06/30/2019,12,1120,409219540,13560000,4972321,0,996080,388373,0,29397,0,0,0,0,0,0,0,0,0,0,6468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186036,185374,118728,0,0,99524,0,0,5727,0,1006373,7994401,0,26263831,0,0,0,0,0,0,0,0,0,0,0,0,0,1049024,16849,0,0,889024,0,0,0,0,0,0,36213129,465000,0,0,0,0,36678129,3758693,1042234,0,0,0,0,14607943,1508494,603766,2406920,437815,0,6045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427903,0,799456,0,938739,4094121,0,3962,24053,12854,0,154900,3500000,753818,35081716,0,35081716
470925000300,Amagansett Union Free School District,Suffolk,Union Free,06/30/2019,12,67,5372170690,0,9553953,0,21876,51228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12147,0,0,0,0,3333,0,0,0,0,108631,9751168,0,371970,0,0,0,0,0,0,0,0,0,0,0,0,0,25509,0,0,0,1032,0,0,0,0,0,0,10149679,0,0,0,122887,0,10272566,1012609,629657,0,0,0,0,5431982,118296,143288,283041,126368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,917,0,0,0,0,0,0,0,0,0,0,0,139409,0,316287,0,305512,1231787,19885,0,9837,38,0,3600,0,0,9772513,122887,9895400
140601900100,Amherst Central School District,Erie,Independent Superintendent,06/30/2019,12,2877,1827197280,44885533,31573264,0,4235731,333314,0,23525,0,0,3562475,0,0,0,0,0,0,0,427692,0,0,0,0,0,0,0,0,0,8657,0,0,0,517168,0,0,0,0,0,0,0,20289,513843,23773,435753,0,0,562409,0,0,88741,0,353586,42680220,0,16887185,0,0,0,0,0,0,0,0,0,0,0,0,0,1323699,0,0,0,1588625,0,0,0,0,0,0,62479729,0,0,0,380263,0,62859992,8019289,1186923,0,0,0,42010,29812603,2737658,2412643,3742339,979552,0,77406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768121,0,2482065,0,2163239,6872549,0,19576,325149,4189,0,532343,2744076,1344095,66265825,380263,66646088
470604600600,Amityville Union Free School District,Suffolk,Independent Superintendent,06/30/2019,12,2941,2887924682,63417755,52854720,0,5974742,1365529,0,0,0,0,0,0,0,0,0,0,0,0,489807,0,0,0,0,0,0,0,0,0,0,0,0,0,76735,0,0,0,0,0,0,0,0,996015,1120,167136,0,0,2766,0,0,6375,0,470145,62405090,0,28617024,0,0,0,0,0,0,0,0,0,0,0,0,0,2179587,582606,0,0,1704777,0,0,0,0,0,0,95489084,0,155000,0,592570,0,96236654,20533401,2177571,0,0,0,2300,52986261,4308824,2799473,7761713,978076,0,3650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910269,0,3513535,0,3251593,8076883,29128,18567,929614,47074,0,597015,2043337,1446573,112434229,592570,113026799
270502000000,Amsterdam City School District,Montgomery,City Public School,06/30/2019,12,3669,1066449316,60683212,19572585,0,3792129,1302582,0,173035,0,0,0,0,0,0,0,0,0,0,109375,0,0,0,0,0,0,0,0,0,12534,0,0,0,24368,0,0,0,0,0,0,0,0,261622,140433,84397,0,564180,36750,0,0,10995,0,1391321,27476306,0,50023566,0,2556,0,0,0,0,0,0,0,0,0,0,0,3386284,86082,0,0,2447722,0,0,0,0,0,0,83422516,0,50000,0,338056,0,83810572,15037178,1046051,0,76219,0,0,38783281,3328229,1058127,4582812,557600,0,9450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571690,0,2443809,0,2122783,11234432,0,1000,248462,10611,0,1492852,6100082,2066315,90770983,338056,91109039
120702300200,Andes Central School District,Delaware,Central,06/30/2019,12,75,403690733,848992,2838693,0,117368,0,0,6125,0,0,0,0,0,0,0,0,0,0,148852,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,12947,0,22988,0,0,5,0,0,18319,0,98960,3264382,0,1076782,0,0,0,0,0,0,0,0,0,0,0,0,0,149677,2670,0,0,25709,0,0,0,0,0,0,4519220,38992,0,0,50000,0,4608212,1513440,334414,0,0,0,0,1840629,231657,100022,259434,32621,0,11991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39126,0,136565,0,126843,456846,0,0,15012,164,0,9850,96000,38744,5243358,50000,5293358
020702400100,Andover Central School District,Allegany,Central,06/30/2019,12,288,106799562,6670000,2070796,0,471022,0,0,1991,0,0,0,0,0,0,0,0,0,0,37794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,890900,3000,23972,0,0,3159,0,0,6865,0,211880,3722079,0,6539530,0,0,0,0,0,0,0,0,0,0,0,0,0,460977,0,0,0,217284,0,0,0,0,0,0,10939870,6113414,0,0,102574,0,17155858,3514592,505094,0,0,0,0,4322025,571299,345003,570290,166185,0,5890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127010,0,268934,0,273217,767852,0,0,28013,0,0,63757,1698414,150535,13378110,102574,13480684
550634200500,Ardsley Union Free School District,Westchester,Independent Superintendent,06/30/2019,12,2276,2466694003,28311828,51135460,0,4749478,3582,0,0,0,0,561231,0,0,0,0,0,0,0,2314337,0,0,0,0,0,0,0,0,0,696852,0,0,0,18242,472630,0,0,0,0,0,0,66793,724412,62153,653786,0,0,35978,0,0,80431,0,577874,62153239,0,7355617,0,0,0,0,0,0,0,0,0,0,0,0,0,501844,0,0,0,167339,0,0,0,0,0,0,70178039,6413694,0,0,5678334,0,82270067,9990986,1708188,0,7199,0,366249,34770086,2558750,3115748,2209996,1328862,0,6850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675300,0,3236801,0,2662842,6959840,2841,8523,223974,8087,494588,147532,3586350,883203,75517592,5678334,81195926
530703000100,Argyle Central School District,Washington,Central,06/30/2019,12,469,294191450,7174520,4178277,0,651723,0,0,12304,0,0,0,0,0,0,0,0,0,0,15678,0,0,0,0,0,0,0,0,0,3088,0,0,0,0,0,0,0,0,0,0,0,0,45100,2130,91753,0,0,3155,0,0,12452,0,302969,5318629,0,7150719,0,0,0,0,0,0,0,0,0,0,0,0,0,272457,6851,0,0,206157,0,0,0,0,0,0,12954813,0,350000,0,553422,0,13858235,6583075,430410,0,907,0,0,6492581,726760,186835,775001,129070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265647,0,431586,0,359077,1816836,23179,0,49979,0,0,88411,420635,228901,19008890,553422,19562312
460740400100,Arkport Central School District,Steuben,Central,06/30/2019,12,443,169890788,13515000,2891985,0,672603,21500,0,9005,0,0,0,0,0,0,0,0,0,0,96182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13578,0,16877,0,0,0,0,0,65542,200,2473,0,0,116709,0,0,4271,0,1136340,5047265,0,6681095,0,0,0,0,0,0,0,0,0,0,0,0,0,229137,0,0,0,37685,0,0,0,0,0,0,11995182,5710000,50000,0,1052498,0,18807680,4597724,538239,0,0,0,0,5101981,465858,300496,526757,376181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138503,0,313970,0,322101,1005413,600,3129,39368,3436,2174,54614,425000,266453,14481997,1052498,15534495
130668600100,Arlington Central School District,Dutchess,Independent Superintendent,06/30/2019,12,7990,5440022111,81783181,126256693,0,13102862,111474,0,36413,0,0,0,0,0,0,0,0,0,0,1019713,0,0,0,0,0,0,0,0,0,7469,0,0,0,947431,0,0,0,0,0,0,0,0,879698,717349,2326786,0,0,68126,0,0,601722,0,860555,146936291,0,65186059,0,0,0,0,0,0,0,0,0,0,0,0,0,3284585,5361,0,0,1172680,0,0,0,0,0,0,216584976,0,2993700,0,1911114,0,221489790,15362650,2931502,0,70274,0,58461,97196501,7461943,7077197,12717117,1231954,0,476064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2834422,0,7907182,0,7494918,35506748,0,42631,1353572,27844,0,3141455,10546610,3390395,216829440,1911114,218740554
560603700100,Attica Central School District,Wyoming,Independent Superintendent,06/30/2019,12,1191,643746614,2176837,8501968,0,1661078,149263,0,18140,0,0,0,0,0,0,0,0,0,0,570715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158810,5070,167363,0,0,7414,0,0,4815,0,452132,11696768,0,16625963,0,0,0,0,0,0,0,0,0,0,0,0,0,612080,100512,0,0,469164,0,0,0,0,0,0,29504487,0,0,0,4212657,0,33717144,4015898,754600,0,88,0,0,13354231,798124,694351,1821137,425538,0,9741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312680,0,1054469,0,871804,3999330,4566,4221,136725,3007,0,72665,510000,63592,28906767,4212657,33119424
050503000000,Auburn City School District,Cayuga,City Public School,06/30/2019,12,4046,1726505274,31588451,26821596,0,4445101,529678,0,82001,0,0,0,0,0,0,0,0,0,0,196946,0,0,0,0,0,0,0,0,0,36794,0,0,0,37525,0,0,0,0,0,0,0,0,81868,69222,158051,0,0,29069,0,0,45059,0,1436824,33969734,0,47592273,0,0,0,0,0,0,0,0,0,0,0,0,0,3798263,0,0,0,1999169,0,0,0,0,0,0,87359439,0,0,0,1207121,0,88566560,7071049,1608960,0,20785,0,0,43070291,4234359,1399905,2527236,732596,0,17716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702126,0,2673384,0,2281064,12456304,0,2349,403011,24439,0,703277,3414569,1291607,84635027,1227121,85862148
