Muni Code,Entity Name,County,Class Description,Fiscal Year End Date,Months in Fiscal Period,Enrollment,Full Value,Debt Outstanding,Real Property Taxes,Special Assessments,Star Payments,Payments in Lieu of Taxes,Gain from Sale of Tax Acquired Property,Interest & Penalties,Miscellaneous Tax Items,Sales Tax,Sales Tax Distribution,Utilities Gross Receipts Tax,Miscellaneous Use Taxes,Franchises,Emergency Telephone System Surcharge,City Income Tax,Miscellaneous Non-Property Taxes,General Government Fees,Education Fees,Public Safety Fees,Health Fees,Transportation Fees,Social Service Fees,Economic Development Fees,Culture and Recreation Fees,Community Services Fees,Utility Fees,Sanitation Fees,Miscellaneous Fees,General Government Charges,Education Charges,Public Safety Charges,Health Charges,Transportation Charges,Social Services Charges,Culture and Recreation Charges,Community Services Charges,Utility Charges,Sanitation Charges,Debt Service Charges,Miscellaneous Intergovernmental Charges,Interest and Earnings,Rental of Property,Sale of Property,Fines,Forfeitures,Compensation for Loss,Library Grants from Local Governments,Miscellaneous Grants from Local Governments,Gifts,Employee Contributions,Miscellaneous Revenues,,State Aid - General Government,State Aid - Education,State Aid - Health,State Aid - Public Safety,State Aid - Transportation,State Aid - Social Services,State Aid - Economic Development,State Aid - Culture and Recreation,State Aid - Community Services,State Aid - Utilities,State Aid - Sanitation,Unrestricted State Aid,Miscellaneous State Aid,Mortgage Tax,Federal Aid - General Government,Federal Aid - Education,Federal Aid - Public Safety,Federal Aid - Health,Federal Aid - Transportation,Federal Aid - Social Services,Federal Aid - Economic Development,Federal Aid - Culture and Recreation,Federal Aid - Community Services,Federal Aid - Utilities,Federal Aid - Sanitation,Miscellaneous Federal Aid,,Sale of Obligations,BANS Redeemed from Appropriations,Miscellaneous Debt Proceeds,Transfers,Miscellaneous Other Sources,,Operations,Administration,County Distribution of Sales Tax,Miscellaneous General Government,Zoning and Planning,Judgements,Instruction,Instructional Support,Pupil Services,Education - Transportation,Student Activities,Community College,Miscellaneous Education,Public Safety Administration,Police,Fire Protection,Emergency Response,Correctional Services,Disaster Response,Homeland Security and Civil Defense,Miscellaneous Public Safety,Public Health Administration,Public Health Services,Mental Health Services,Environmental Services,Public Health Facilities,Miscellaneous Public Health,Highways,Highway Services to Other Govts,Bus Service,Airports,Rail Service,Waterways,Transportation Facilities,Transportation Ancillary,Miscellaneous Transportation,Public Facilities,Miscellaneous Social Services,Social Service Administration,Financial Assistance,Medicaid,Non-Medicaid Medical Assistance,Housing Assistance,Employment Services,Youth Services,Economic Development Administration,Development Infrastructure,Promotion,Economic Development Grants,Miscellaneous Economic Development,Recreation Services,Adult Recreation,Youth Recreation,Library,Miscellaneous Cultural and Recreation,Cultural Services,Constituent Services,Elder Services,Natural Resources,Student Census,Miscellaneous Community Services,Water,Electricity,Natural Gas,Steam,Sewer,Storm Sewer,Refuse and Garbage,Landfill Closures,Drainage,Miscellaneous Sanitation,Retirement - State/Local,Retirement - Police & Fire,Retirement - Teacher,LOSAP / Miscellaneous,Social Security,Medical Insurance,Disability Insurance,Life Insurance,Worker's Compensation,Unemployment Insurance,Union Benefits Program,Unclassified Employee Benefits,Debt Principal,Interest on Debt,Total Expenditures,,Total Expenditures and Other Uses
040701100100,Allegany-Limestone Central School District,Cattaraugus,Central,06/30/2020,12,1103,465688416,15040000,6008057,0,1128287,164739,0,9522,0,0,0,0,0,0,0,0,0,0,13160,0,0,0,0,0,0,0,0,0,5456,0,0,0,0,0,0,0,0,0,0,0,0,1491779,6088,135478,0,0,1300,0,0,200,0,493881,9457947,0,17382428,0,0,0,0,0,0,0,0,0,0,0,0,0,541659,0,0,0,605524,0,0,0,0,0,0,27987558,7090000,1426229,0,6422094,0,42925881,11064122,910014,0,8619,0,0,12015690,1728400,689669,1312905,228807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317047,0,648844,0,757048,1791592,0,0,73935,267,23052,101930,3716229,466720,35854890,6422094,42276984
350700600200,Altmar-Parish-Williamstown Central School District,Oswego,Central,06/30/2020,12,1067,414641547,11595000,5018552,0,952631,395356,0,25321,0,0,0,0,0,0,0,0,0,0,24437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233485,18825,64255,0,0,0,0,0,0,0,1801760,8534622,0,24914364,0,0,0,0,0,0,0,0,0,0,0,0,0,1231817,20727,0,0,924888,0,0,0,0,0,0,35626418,275000,0,0,1535293,0,37436711,3867858,712997,0,0,0,0,15814440,1376006,563911,2000872,339478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452383,0,639484,0,950132,4343840,0,3769,201890,12561,0,135138,2240000,611383,34266142,2265157,36531299
470925000300,Amagansett Union Free School District,Suffolk,Union Free,06/30/2020,12,64,5604083214,0,9843202,0,19901,52253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8992,0,0,0,0,174683,0,0,0,0,149608,10248639,0,375993,0,0,0,0,0,0,0,0,0,0,0,0,0,57041,0,0,0,736,0,0,0,0,0,0,10682409,0,0,0,456600,0,11139009,1486593,609107,0,0,0,0,5210926,159260,173198,227157,106874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,953,0,0,0,0,0,0,0,0,0,0,0,147372,0,278383,0,317942,1257937,21173,0,7869,1772,0,4800,0,0,10011316,456600,10467916
140601900100,Amherst Central School District,Erie,Independent Superintendent,06/30/2020,12,2925,1910208077,50638634,33004866,0,3891101,384269,0,20103,0,0,3480679,0,0,0,0,0,0,0,477184,0,0,0,0,0,0,0,0,0,9421,0,0,0,481783,0,0,0,0,0,0,0,0,3367243,21575,274528,0,60249,729841,0,0,73620,0,356581,46633043,0,17378524,0,0,0,0,0,0,0,0,0,0,0,0,0,1385185,0,0,0,1154087,0,0,0,0,0,0,66550839,24925000,0,0,356422,0,91832261,15593342,1158055,0,0,0,25494,30377403,2553725,2440470,2609960,930432,0,71892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727377,0,2103027,0,2202262,6055578,0,20676,302947,4436,0,591245,2905559,1608534,72330214,356422,72686636
470604600600,Amityville Union Free School District,Suffolk,Independent Superintendent,06/30/2020,12,2997,3144104389,60859279,54916371,0,5431411,1444450,0,0,0,0,0,0,0,0,0,0,0,0,443081,0,0,0,0,0,0,0,0,0,0,0,0,0,67853,0,0,0,0,0,0,0,0,2077675,0,98003,0,0,69226,0,0,0,0,761828,65309898,0,30351362,0,0,0,0,0,0,0,0,0,0,0,0,0,2215365,385898,0,0,1371358,0,0,0,0,0,0,99633881,0,590000,0,1691526,0,101915407,37940659,2298018,0,15636,0,0,52716760,4399743,2667681,5786968,815820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871724,0,2945884,0,3264531,7823687,27616,25408,831690,46507,0,107259,2558476,1604140,126767986,1691526,128459512
270502000000,Amsterdam City School District,Montgomery,City Public School,06/30/2020,12,3586,1140216416,72252159,19324161,0,3536282,726378,0,177274,0,0,0,0,0,0,0,0,0,0,68507,0,0,0,0,0,0,0,0,0,9605,0,0,0,16148,0,0,0,0,0,0,0,0,243298,48330,313849,0,435000,1942,0,0,1600,0,4599103,29501477,0,53022997,0,0,0,0,0,0,0,0,0,0,0,0,0,4052355,18255,0,0,2272085,0,0,0,0,0,0,88867169,15190000,0,0,1075159,0,105132328,8399422,1069477,0,80726,0,0,40995956,2763976,1072674,4680205,445987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569307,0,2106404,0,2135106,11497477,0,913,249952,88205,0,1518104,5639307,1696974,85010172,1075159,86085331
120702300200,Andes Central School District,Delaware,Central,06/30/2020,12,65,405368370,4427785,2932673,0,108812,0,0,18100,0,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1893,108849,0,10920,0,0,0,0,0,900,0,89306,3273053,0,943797,0,0,0,0,0,0,0,0,0,0,0,0,0,126857,2670,0,0,19830,0,0,0,0,0,0,4366207,3677785,0,0,546504,0,8590496,2481421,355333,0,0,0,0,2016699,238247,107822,229213,34720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38993,0,117246,0,125771,453785,0,4819,11433,1061,0,6998,98992,84821,6407374,546504,6953878
020702400100,Andover Central School District,Allegany,Central,06/30/2020,12,278,109968916,6150000,2084619,0,458764,0,0,2789,0,0,0,0,0,0,0,0,0,0,33481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,4627,3000,17674,0,0,6150,0,0,500,0,175812,2788130,0,6001253,0,0,0,0,0,0,0,0,0,0,0,0,0,450278,0,0,0,212139,0,0,0,0,0,0,9451800,0,0,0,127148,0,9578948,3636092,538238,0,0,0,0,3992577,533238,344659,379928,148583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133584,0,231159,0,276667,915077,0,0,18470,0,0,51406,520000,384563,12104241,127148,12231389
550634200500,Ardsley Union Free School District,Westchester,Independent Superintendent,06/30/2020,12,2325,2573411655,32518679,53068889,0,3768034,3622,0,0,0,0,743597,0,0,0,0,0,0,0,2397722,0,0,0,0,0,0,0,0,0,605353,0,0,0,14621,449996,0,0,0,0,0,0,71511,759072,48354,402501,0,0,4749,0,0,31663,0,179399,62549083,0,7269410,0,0,0,0,0,0,0,0,0,0,0,0,0,540996,0,0,0,203901,0,0,0,0,0,0,70563390,8586306,0,0,4902935,0,84052631,10981223,1488011,0,6630,0,132441,35366797,2381524,3137143,2080020,1127658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680660,0,2829934,0,2779588,7389550,2946,6516,220575,1765,515057,127937,3673149,963910,76350097,4902694,81252791
530703000100,Argyle Central School District,Washington,Central,06/30/2020,12,463,327513820,6751631,4149090,0,616224,0,0,12243,0,0,0,0,0,0,0,0,0,0,2520,0,0,0,0,0,0,0,0,0,3935,0,0,0,0,0,0,0,0,0,0,0,0,78900,2130,59997,0,0,1376,0,0,9222,0,438057,5373694,0,7590410,0,0,0,0,0,0,0,0,0,0,0,0,0,300264,4566,0,0,218550,0,0,0,0,0,0,13487484,0,350000,0,147047,0,13984531,1085244,443610,0,0,0,0,6236576,808335,195130,686180,124417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228136,0,373353,0,368269,2023041,65011,0,54803,5335,0,99343,422889,170978,13390650,147048,13537698
460740400100,Arkport Central School District,Steuben,Central,06/30/2020,12,459,181308756,9840000,2975908,0,652843,24218,0,5794,0,0,0,0,0,0,0,0,0,0,125040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9223,0,4400,0,0,0,0,0,64215,250,8893,0,0,62821,0,0,675,0,149475,4083755,20441,6876090,0,0,0,0,0,0,0,0,0,0,0,0,0,265645,0,0,0,36618,0,0,0,0,0,0,11282549,0,0,0,1191156,0,12473705,4540273,675198,0,0,0,0,5675400,523409,405372,549430,255179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17754,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139857,0,325627,0,343323,989168,600,3186,56669,2598,11616,116463,480000,512795,15628917,4341156,19970073
130668600100,Arlington Central School District,Dutchess,Independent Superintendent,06/30/2020,12,7963,5647330961,72873215,130893106,0,11532043,118985,0,45184,0,0,78,0,0,0,0,0,0,0,1009352,0,0,0,0,0,0,0,0,0,4369,0,0,0,958247,0,0,0,0,0,0,0,0,717223,164784,3695789,0,0,5694,0,0,26515,0,557320,149728689,0,64322870,0,0,0,0,0,0,0,0,0,0,0,0,0,3032847,0,0,0,962237,0,0,0,0,0,0,218046643,0,3019500,0,4730990,0,225797133,29069305,3400726,0,215839,0,70000,97777038,7559331,7154335,12536877,1150330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2807980,0,6906223,0,7670597,37605121,0,43877,1193791,17352,0,3171394,10885466,3032607,232268189,4730990,236999179
560603700100,Attica Central School District,Wyoming,Independent Superintendent,06/30/2020,12,1160,666330124,11677453,8679184,0,1577500,156910,0,20482,0,0,0,0,0,0,0,0,0,0,406677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237300,2046,129092,0,0,0,0,0,0,0,440546,11649737,0,16100096,0,0,0,0,0,0,0,0,0,0,0,0,0,929670,86320,0,0,592848,0,0,0,0,0,0,29358671,0,26837,0,504733,0,29890241,6482943,756450,0,0,0,0,14359638,859515,708165,1477887,329744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1204,0,0,0,0,0,0,0,0,0,0,0,291210,0,878985,0,911025,4100115,4622,4221,123052,41756,0,89439,521837,50562,31992370,511940,32504310
050503000000,Auburn City School District,Cayuga,City Public School,06/30/2020,12,4106,1727974193,39360592,27813448,0,4147512,566136,0,108064,0,0,0,0,0,0,0,0,0,0,184875,0,0,0,0,0,0,0,0,0,28436,0,0,0,20555,0,0,0,0,0,0,0,0,146827,53586,99212,0,0,60702,0,0,48683,0,1540276,34818312,0,45694900,0,0,0,0,0,0,0,0,0,0,0,0,0,3600350,0,0,0,1930245,0,0,0,0,0,0,86043807,2090096,0,0,81069,0,88214972,9842326,1578949,0,57601,0,0,43874509,4287747,1461555,2479582,651276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772527,0,2307685,0,2314220,11702291,0,2458,267468,126020,0,525786,3317955,1204007,86773962,111069,86885031
