Muni Code,Entity Name,County,District Type,Fiscal Year End Date,Enrollment,Full Value,Total Debt Outstanding at End of FY,Real Property Taxes,Special Assessments,Star Payments,Payments in Lieu of Taxes,Gain from Sale of Tax Acquired Property,Interest & Penalties,Miscellaneous Tax Items,Sales Tax,Sales Tax Distribution,Utilities Gross Receipts Tax,Miscellaneous Use Taxes,Franchises,Emergency Telephone System Surcharge,City Income Tax,Miscellaneous Non-Property Taxes,General Government Fees,Education Fees,Public Safety Fees,Health Fees,Transportation Fees,Social Service Fees,Economic Development Fees,Culture and Recreation Fees,Community Services Fees,Utility Fees,Sanitation,Miscellaneous Fees,General Government Charges,Education Charges,Public Safety Charges,Health Charges,Transportation Charges,Social Services Charges,Culture and Recreation Charges,Community Services Charges,Utility Charges,Sanitation Charges,Debt Service Charges,Miscellaneous Intergovernmental Charges,Interest and Earnings,Rental of Property,Sale of Property,Fines,Forfeitures,Compensation for Loss,Library Grants from Local Governments,Miscellaneous Grants from Local Governments,Gifts,Employee Contributions,Miscellaneous Revenues,,State Aid - General Government,State Aid - Education,State Aid - Health,State Aid - Public Safety,State Aid - Transportation,State Aid - Social Services,State Aid - Economic Development,State Aid - Culture and Recreation,State Aid - Community Services,State Aid - Utilities,State Aid - Sanitation,Unrestricted State Aid,Miscellaneous State Aid,Mortgage Tax,Federal Aid - General Government,Federal Aid - Education,Federal Aid - Public Safety,Federal Aid - Health,Federal Aid - Transportation,Federal Aid - Social Services,Federal Aid - Economic Development,Federal Aid - Culture and Recreation,Federal Aid - Community Services,Federal Aid - Utilities,Federal Aid - Sanitation,Miscellaneous Federal Aid,,Sale of Obligations,BANS Redeemed from Appropriations,Miscellaneous Debt Proceeds,Transfers,Miscellaneous Other Sources,,Operations,Administration,County Distribution of Sales Tax,Miscellaneous General Government,Zoning and Planning,Judgements,Instruction,Instructional Support,Pupil Services,Education - Transportation,Student Activities,Community College,Miscellaneous Education,Public Safety Administration,Police,Fire Protection,Emergency Response,Correctional Services,Disaster Response,Homeland Security and Civil Defense,Miscellaneous Public Safety,Public Health Administration,Public Health Services,Mental Health Services,Environmental Services,Public Health Facilities,Miscellaneous Public Health,Highways,Highway Services to Other Govts,Bus Service,Airports,Rail Service,Waterways,Transportation Facilities,Transportation Ancillary,Miscellaneous Transportation,Public Facilities,Miscellaneous Social Services,Social Service Administration,Financial Assistance,Medicaid,Non-Medicaid Medical Assistance,Housing Assistance,Employment Services,Youth Services,Economic Development Administration,Development Infrastructure,Promotion,Economic Development Grants,Miscellaneous Economic Development,Recreation Services,Adult Recreation,Youth Recreation,Library,Miscellaneous Cultural and Recreation,Cultural Services,Constituent Services,Elder Services,Natural Resources,Student Census,Miscellaneous Community Services,Water,Electricity,Natural Gas,Steam,Sewer,Storm Sewer,Refuse and Garbage,Landfill Closures,Drainage,Miscellaneous Sanitation,Retirement - State/Local,Retirement - Police & Fire,Retirement - Teacher,LOSAP / Miscellaneous,Social Security,Medical Insurance,Disability Insurance,Life Insurance,Worker's Compensation,Unemployment Insurance,Union Benefits Program,Unclassified Employee Benefits,Debt Principal,Interest on Debt,,Transfers
040701100100,Allegany-Limestone Central School District,Cattaraugus,Central,2016-06-30 00:00:00,1124,431052859,16720000,6256645,0,1479602,125650,0,15912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6688,0,0,0,0,0,0,0,0,0,0,0,0,4805,9576,191191,0,0,1432,0,0,1250,0,266408,8359159,0,14573159,0,0,0,0,0,0,0,0,0,0,0,0,0,551124,0,0,0,232029,0,0,0,0,0,0,23715471,0,0,0,3078951,0,26794422,1476107,1026243,0,12787,0,0,10299178,1352053,653203,1115507,211411,0,2874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340274,0,953514,0,726413,1363241,0,0,75800,2390,44756,66530,2040000,639971,22430921,3078951
350700600200,Altmar-Parish-Williamstown Central School District,Oswego,Central,2016-06-30 00:00:00,1183,375161733,25448055,5363017,0,1238428,360211,0,31812,0,0,0,0,0,0,0,0,0,0,17199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7261,41700,138675,0,0,9338,0,0,1042,0,542700,7751383,0,23014811,0,0,0,0,0,0,0,0,0,0,0,0,0,988259,0,0,0,550195,0,0,0,0,0,0,32304648,345000,0,0,100000,0,32749648,2247886,900622,0,0,0,0,12917453,1148708,487405,1685921,351584,0,2351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485735,0,1078663,0,892386,3426754,0,7001,209722,3142,0,223273,3150000,1099364,30403919,100000
470925000300,Amagansett Union Free School District,Suffolk,Union Free,2016-06-30 00:00:00,93,4739900468,0,8728863,0,36221,37070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2745,0,0,0,0,0,0,0,0,0,20585,8825484,0,366370,0,0,0,0,0,0,0,0,0,0,0,0,0,24011,0,0,0,0,0,0,0,0,0,0,9215865,0,0,0,200506,0,9416371,757792,617607,0,0,0,0,5476793,129905,252230,228394,119025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,955,0,0,0,0,0,0,0,0,0,0,0,144313,0,374304,0,297099,890476,19619,0,19212,1355,0,0,0,0,9345416,200506
140601900100,Amherst Central School District,Erie,Independent Superintendent,2016-06-30 00:00:00,2883,1554409295,36099077,28877907,0,5278973,732037,0,27971,0,0,3295642,0,0,0,0,0,0,0,563237,0,0,0,0,0,0,0,0,0,20356,0,0,0,558937,0,0,0,0,0,0,0,0,278538,69317,429402,0,0,37842,0,0,20957,0,374383,40565499,0,13105561,0,0,0,0,0,0,0,0,0,0,0,0,0,1242190,0,0,0,1089016,0,0,0,0,0,0,56002266,0,565000,0,82727,0,56649993,13740386,1535889,0,10902,0,0,28415151,2146586,2228951,3480666,864957,0,70811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,858952,0,2982183,0,2116623,5518756,0,17479,266607,5425,0,321397,2681255,900586,68175302,82727
470604600600,Amityville Union Free School District,Suffolk,Independent Superintendent,2016-06-30 00:00:00,2986,2490084213,12013371,48944810,0,6748401,1570682,0,0,0,0,0,0,0,0,0,0,0,0,511119,0,0,0,0,0,0,0,0,0,0,0,0,0,114283,0,0,0,0,0,0,0,0,505249,455,200982,0,0,137500,0,0,7503,0,1131739,59872723,0,25392793,0,0,0,0,0,0,0,0,0,0,0,0,0,2805105,0,0,0,1422209,0,0,0,0,0,0,89492830,0,0,3860000,395294,0,93748124,7777485,2658788,0,0,0,0,48659820,3686291,2794125,6956513,802623,0,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984712,0,4215544,0,2994978,6787093,30027,18004,723629,46049,0,1669173,6303054,692403,97824527,395294
270502000000,Amsterdam City School District,Montgomery,City Public School,2016-06-30 00:00:00,3656,1007106807,50870000,16830066,0,4100031,2255206,0,179578,0,0,0,0,0,0,0,0,0,0,78561,0,0,0,0,0,0,0,0,0,13738,0,0,0,24406,0,0,0,0,0,0,0,0,101730,105249,166613,0,732090,7063,0,0,19160,0,854250,25467741,0,41383201,0,0,0,0,0,0,0,0,0,0,0,0,0,4630509,0,0,0,2142310,0,0,0,0,0,0,73623761,11710000,1153005,0,221551,0,86708317,4383774,1699776,0,0,0,0,34421080,3033266,924235,3723479,472622,0,7800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608319,0,2846997,0,1975122,8546851,0,1000,243590,23378,0,1555279,5538005,1884693,71975611,221551
120702300200,Andes Central School District,Delaware,Central,2016-06-30 00:00:00,94,391925618,1027919,2716878,0,123175,0,0,3452,0,0,0,0,0,0,0,0,0,0,76271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2442,0,45932,0,0,1360,0,0,12515,0,97888,3079963,0,889948,0,0,0,0,0,0,0,0,0,0,0,0,0,148926,0,0,0,31302,0,0,0,0,0,0,4150139,29919,0,0,125001,0,4305059,383186,363258,0,0,0,0,1617197,232906,89587,243450,52347,0,10923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61264,0,140568,0,129745,466950,0,0,11388,-556,0,7521,98098,46460,3963088,125000
020702400100,Andover Central School District,Allegany,Central,2016-06-30 00:00:00,306,104733897,3865000,2003316,0,576004,0,0,0,0,0,0,0,0,0,0,0,0,0,21064,0,0,0,0,0,0,0,0,0,1613,0,0,0,0,0,0,0,0,0,0,0,0,3784,3000,53464,0,0,21248,0,0,16910,0,252732,2953135,0,5509118,0,0,0,0,0,0,0,0,0,0,0,0,0,332173,0,0,0,168430,0,0,0,0,0,0,8962856,0,0,0,66778,0,9029634,640395,732852,0,0,0,0,3502189,451823,203393,252775,159787,0,5035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115422,0,315188,0,238629,631205,0,0,31247,6462,0,37392,745000,166594,8259872,66777
550634200500,Ardsley Union Free School District,Westchester,Independent Superintendent,2016-06-30 00:00:00,2081,2033810090,32669729,45014940,0,5874741,3423,0,0,0,0,503374,0,0,0,0,0,0,0,3744755,0,0,0,0,0,0,0,0,0,619511,0,0,0,21762,267545,0,0,0,0,0,0,89411,87636,198610,519075,0,0,900,0,0,91798,0,353816,57391297,0,6557291,0,0,0,0,0,0,0,0,0,0,0,0,0,461255,0,0,0,146089,0,0,0,0,0,0,64555932,12680230,0,0,3808905,0,81045067,14142446,1556459,0,0,0,2195530,30771609,2032245,2749249,2075769,1063353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800200,0,3611335,0,2364859,6174278,5122,5147,199021,14281,414450,155419,2902675,755032,74532472,3809397
530703000100,Argyle Central School District,Washington,Central,2016-06-30 00:00:00,505,273578039,0,3889026,0,699145,0,0,11864,0,0,0,0,0,0,0,0,0,0,69274,0,0,0,0,0,0,0,0,0,12046,0,0,0,0,0,0,0,0,0,0,0,0,4376,1065,94869,0,0,207,0,0,0,0,135855,4917727,0,7053484,0,0,0,0,0,0,0,0,0,0,0,0,0,298576,0,0,0,188828,0,0,0,0,0,0,12458615,0,0,0,138333,0,12596948,838607,405573,0,0,0,0,5471577,729115,172641,555188,117940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276621,0,501639,0,340535,1724969,0,0,46461,423,0,129998,435000,13050,11774304,138333
460740400100,Arkport Central School District,Steuben,Central,2016-06-30 00:00:00,448,161862718,5715000,2630787,0,721803,68031,0,9480,0,0,0,0,0,0,0,0,0,0,104342,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3815,0,24480,0,0,0,0,0,1507,180,614,0,0,7174,0,0,414,0,244923,3817554,0,6381332,0,0,0,0,0,0,0,0,0,0,0,0,0,196352,0,0,0,33792,0,0,0,0,0,0,10429030,0,0,0,0,0,10429030,695739,440732,0,0,0,0,4489514,408655,239869,376879,178738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171497,0,410958,0,304334,1167523,962,3528,53473,0,2317,260122,755000,237238,10247962,0
130668600100,Arlington Central School District,Dutchess,Independent Superintendent,2016-06-30 00:00:00,8455,5349024575,107342719,120468027,0,14918982,54326,0,43235,0,0,0,0,0,0,0,0,0,0,1110154,0,0,0,0,0,0,0,0,0,5203,0,0,0,805462,2221,0,0,0,0,0,0,0,5756992,573840,2385040,0,0,236963,0,0,700025,0,1135121,148195591,0,55744914,0,0,0,0,0,0,0,0,0,0,0,0,0,2917197,0,0,0,947047,0,0,0,0,0,0,207804749,49138439,1915680,0,809803,0,259668671,29363258,3037893,0,43188,0,0,89884049,7043747,6212356,12071848,1066108,0,494423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3213909,0,9233851,0,6937806,27676824,0,59884,1518982,41896,0,2871054,9440680,3661269,214259762,809803
560603700100,Attica Central School District,Wyoming,Independent Superintendent,2016-06-30 00:00:00,1291,600231778,4181500,8179943,0,1881353,128023,0,21012,0,0,0,0,0,0,0,0,0,0,468919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7161,1942,172011,0,0,0,0,0,28220,0,257372,11145956,0,16768415,0,0,0,0,0,0,0,0,0,0,0,0,0,473718,0,0,0,323564,0,0,0,0,0,0,28711653,21500,0,0,1839652,0,30572805,2565879,1525878,0,243,0,0,11749965,739947,596863,1463463,417294,0,14628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014,0,0,0,0,0,0,0,0,0,0,0,317651,0,1251845,0,848025,3208514,4181,3559,157706,8140,0,23070,2784000,222849,27968582,1839652
050503000000,Auburn City School District,Cayuga,City Public School,2016-06-30 00:00:00,4163,1626071717,33262300,24723908,0,4831101,657090,0,84838,0,0,0,0,0,0,0,0,0,0,41589,0,0,0,0,0,0,0,0,0,504,0,0,0,39993,0,0,0,0,0,0,0,0,727406,100594,161591,0,0,31242,0,0,98180,0,3898233,35396269,0,41106604,0,0,0,0,0,0,0,0,0,0,0,0,0,4534951,0,0,0,1552682,0,0,0,0,0,0,82590506,3820000,0,0,452566,0,86863072,5929394,2273035,0,1905,0,0,42173579,4611221,1206292,2274623,644701,0,17046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714387,0,3367586,0,2245728,11075506,0,3018,297068,15532,0,1063133,4179609,1420493,83548718,527566
