Muni Code,Entity Name,County,Class Description,Fiscal Year End Date,Months in Fiscal Period,Enrollment,Full Value,Debt Outstanding,Real Property Taxes,Special Assessments,Star Payments,Payments in Lieu of Taxes,Gain from Sale of Tax Acquired Property,Interest & Penalties,Miscellaneous Tax Items,Sales Tax,Sales Tax Distribution,Utilities Gross Receipts Tax,Miscellaneous Use Taxes,Franchises,Emergency Telephone System Surcharge,City Income Tax,Miscellaneous Non-Property Taxes,General Government Fees,Education Fees,Public Safety Fees,Health Fees,Transportation Fees,Social Service Fees,Economic Development Fees,Culture and Recreation Fees,Community Services Fees,Utility Fees,Sanitation Fees,Miscellaneous Fees,General Government Charges,Education Charges,Public Safety Charges,Health Charges,Transportation Charges,Social Services Charges,Culture and Recreation Charges,Community Services Charges,Utility Charges,Sanitation Charges,Debt Service Charges,Miscellaneous Intergovernmental Charges,Interest and Earnings,Rental of Property,Sale of Property,Fines,Forfeitures,Compensation for Loss,Library Grants from Local Governments,Miscellaneous Grants from Local Governments,Gifts,Employee Contributions,Miscellaneous Revenues,,State Aid - General Government,State Aid - Education,State Aid - Health,State Aid - Public Safety,State Aid - Transportation,State Aid - Social Services,State Aid - Economic Development,State Aid - Culture and Recreation,State Aid - Community Services,State Aid - Utilities,State Aid - Sanitation,Unrestricted State Aid,Miscellaneous State Aid,Mortgage Tax,Federal Aid - General Government,Federal Aid - Education,Federal Aid - Public Safety,Federal Aid - Health,Federal Aid - Transportation,Federal Aid - Social Services,Federal Aid - Economic Development,Federal Aid - Culture and Recreation,Federal Aid - Community Services,Federal Aid - Utilities,Federal Aid - Sanitation,Miscellaneous Federal Aid,,Sale of Obligations,BANS Redeemed from Appropriations,Miscellaneous Debt Proceeds,Transfers,Miscellaneous Other Sources,,Operations,Administration,County Distribution of Sales Tax,Miscellaneous General Government,Zoning and Planning,Judgements,Instruction,Instructional Support,Pupil Services,Education - Transportation,Student Activities,Community College,Miscellaneous Education,Public Safety Administration,Police,Fire Protection,Emergency Response,Correctional Services,Disaster Response,Homeland Security and Civil Defense,Miscellaneous Public Safety,Public Health Administration,Public Health Services,Mental Health Services,Environmental Services,Public Health Facilities,Miscellaneous Public Health,Highways,Highway Services to Other Govts,Bus Service,Airports,Rail Service,Waterways,Transportation Facilities,Transportation Ancillary,Miscellaneous Transportation,Public Facilities,Miscellaneous Social Services,Social Service Administration,Financial Assistance,Medicaid,Non-Medicaid Medical Assistance,Housing Assistance,Employment Services,Youth Services,Economic Development Administration,Development Infrastructure,Promotion,Economic Development Grants,Miscellaneous Economic Development,Recreation Services,Adult Recreation,Youth Recreation,Library,Miscellaneous Cultural and Recreation,Cultural Services,Constituent Services,Elder Services,Natural Resources,Student Census,Miscellaneous Community Services,Water,Electricity,Natural Gas,Steam,Sewer,Storm Sewer,Refuse and Garbage,Landfill Closures,Drainage,Miscellaneous Sanitation,Retirement - State/Local,Retirement - Police & Fire,Retirement - Teacher,LOSAP / Miscellaneous,Social Security,Medical Insurance,Disability Insurance,Life Insurance,Worker's Compensation,Unemployment Insurance,Union Benefits Program,Unclassified Employee Benefits,Debt Principal,Interest on Debt,Total Expenditures,,Total Expenditures and Other Uses
040701100100,Allegany-Limestone Central School District,Cattaraugus,Central,06/30/2024,12,991,659119416,16440000,6299018,0,856380,83376,0,14692,0,0,0,0,0,0,0,0,0,0,41353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50419,898,106035,0,0,496,0,0,14835,0,730162,8197664,0,21688886,0,0,0,0,0,0,0,0,0,0,0,0,0,2906474,23097,0,0,706841,0,0,0,0,0,0,33522962,0,0,0,3097677,0,36620639,4336441,1111994,0,1465,0,0,14791953,1963891,271024,1663682,657703,0,145702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355762,0,781140,0,839569,2407511,0,0,57091,798,11508,174744,1675000,876476,32123454,3097677,35221131
350700600200,Altmar-Parish-Williamstown Central School District,Oswego,Central,06/30/2024,12,950,624421015,18310000,5835175,0,704419,50112,0,18955,0,0,0,0,0,0,0,0,0,0,27633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762134,2656,57416,0,0,10229,0,0,3250,0,908794,9380773,0,27634291,0,0,0,0,0,0,0,0,0,0,0,0,0,2394326,0,0,0,1046623,0,0,0,0,0,0,40456013,0,0,0,868246,0,41324259,19259559,1119459,0,0,0,0,19712686,1768186,649779,2625155,609803,0,110142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539449,0,997840,0,1148732,5019744,0,4022,185173,7782,0,495518,2000000,263200,56516229,868246,57384475
470925000300,Amagansett Union Free School District,Suffolk,Union Free,06/30/2024,12,93,8704737838,0,11001489,0,12244,99102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175941,0,2600,0,0,0,0,0,0,0,83827,11375203,0,442475,0,0,0,0,0,0,0,0,0,0,0,0,0,35256,306,0,0,1192,0,0,0,0,0,0,11854432,0,0,0,456745,0,12311177,1404150,902701,0,0,0,0,6319284,191481,225866,329156,145839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1137,0,0,0,0,0,0,0,0,0,0,0,143624,0,358793,0,404296,1603438,26943,0,4432,12640,0,16800,0,0,12090580,456745,12547325
140601900100,Amherst Central School District,Erie,Independent Superintendent,06/30/2024,12,2890,2920134289,34765000,36539059,0,2949698,716485,0,3130,0,0,4796872,0,0,0,0,0,0,0,323676,0,0,0,0,0,0,0,0,0,8577,0,0,0,682578,0,0,0,0,0,0,0,68266,855899,25540,223123,0,0,1149771,0,0,33606,0,1748684,50124964,814,30166265,0,0,0,0,0,0,0,0,0,0,0,0,0,3246597,0,0,0,1475625,0,0,0,0,0,0,85014265,0,0,0,2857180,0,87871445,6466312,1444956,0,7243,0,0,39925471,3569509,3241233,4781335,1256157,0,1043617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752194,0,2792419,0,2618041,9070982,0,22760,231568,3329,0,920393,4665516,1480046,84348748,2857180,87205928
470604600600,Amityville Union Free School District,Suffolk,Independent Superintendent,06/30/2024,12,2721,4407525879,61293573,59820837,0,3995886,1948966,0,0,0,0,0,0,0,0,0,0,0,0,336715,0,0,0,0,0,0,0,0,0,0,0,0,0,96472,0,0,0,0,0,0,0,0,792010,0,40220,0,0,15500,0,0,2500,0,569948,67619054,0,46996065,0,0,0,0,0,0,0,0,0,0,0,0,0,5410581,43929,0,0,2563471,0,0,0,0,0,0,122633100,0,0,740326,2138272,0,125511698,9136005,2569933,0,0,0,0,64108959,5314242,3664271,10050123,1004055,0,107291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930774,0,3847319,0,3912218,10432422,27362,25069,523223,75070,0,395987,2773149,3488758,122386230,2138272,124524502
270502000000,Amsterdam City School District,Montgomery,City Public School,06/30/2024,12,3543,1588481313,43365244,18877318,0,2665771,1760325,0,187065,0,0,0,0,0,0,0,0,0,0,-2703,0,0,0,0,0,0,0,0,0,11655,0,0,0,14186,0,0,0,0,0,0,0,0,1837589,1000,90254,0,0,21555,0,0,20087,0,2045019,27529121,0,70412413,0,0,0,0,0,0,0,0,0,0,0,0,0,14106153,121876,0,0,3360637,0,0,0,0,0,0,115530200,3540000,120000,420977,10269396,0,129880573,11732195,1471180,0,48872,0,0,47947212,5098429,1144583,5470822,660767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552872,0,2283858,0,2585818,12372811,0,913,287209,0,0,2343237,6678533,2292209,102971520,10269396,113240916
120702300200,Andes Central School District,Delaware,Central,06/30/2024,12,70,585347616,3367388,3037378,0,76745,0,0,9785,0,0,0,0,0,0,0,0,0,0,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12412,0,36751,0,0,0,0,0,2443,0,90133,3266747,0,1084912,0,0,0,0,0,0,0,0,0,0,0,0,0,108363,9470,0,0,21039,0,0,0,0,0,0,4490531,77388,0,0,55000,0,4622919,419743,814124,0,0,0,0,1866499,309014,82352,390013,43062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46240,0,127485,0,182098,469483,0,0,29603,41590,0,14263,336116,86023,5257708,55000,5312708
020702400100,Andover Central School District,Allegany,Central,06/30/2024,12,240,142299831,5770000,2285517,0,371998,0,0,5588,0,0,0,0,0,0,0,0,0,0,5038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18549,3000,21709,0,0,12570,0,0,7740,0,224100,2955809,0,6986763,0,0,0,0,0,0,0,0,0,0,0,0,0,667163,10000,0,0,179483,0,0,0,0,0,0,10799218,0,0,0,2216708,0,13015926,1804412,611320,0,0,0,0,4873985,557810,392886,464525,139044,0,11454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129526,0,261425,0,294719,1011690,0,0,12017,1527,0,156690,667910,204033,11594973,2216708,13811681
550634200500,Ardsley Union Free School District,Westchester,Independent Superintendent,06/30/2024,12,2323,2988200920,21775716,59110138,0,2139862,31469,0,0,0,0,1202363,0,0,0,0,0,0,0,1139474,0,0,0,0,0,0,0,0,0,884183,0,0,0,0,1138873,0,0,0,0,0,0,59713,1823532,107786,567806,0,0,148872,0,0,119353,0,445286,68918710,0,14774568,0,0,0,0,0,0,0,0,0,0,0,0,0,1548209,123183,0,0,219252,0,0,0,0,0,0,85583922,308341,0,0,9234207,0,95126470,7006474,1753641,0,1006004,0,159880,39203732,3137877,3233249,3333758,1427799,0,7550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678186,0,3452774,0,3157360,8826905,2411,6645,218542,3461,587560,119760,4531224,862062,83328115,9234207,92562322
530703000100,Argyle Central School District,Washington,Central,06/30/2024,12,477,432681972,4353534,4558745,0,496599,0,0,12107,0,0,0,0,0,0,0,0,0,0,38814,0,0,0,0,0,0,0,0,0,753,0,0,0,0,0,0,0,0,0,0,0,0,303164,2130,68238,0,0,491,0,0,0,0,174531,5655572,0,8500946,0,0,0,0,0,0,0,0,0,0,0,0,0,906043,0,0,0,341265,0,0,0,0,0,0,15403826,0,0,0,238196,0,15642022,1256911,495336,0,0,0,600000,6543128,885130,209048,661889,136272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242316,0,355529,0,370417,2039549,0,0,54096,99,0,313112,432647,104513,14699992,238196,14938188
460740400100,Arkport Central School District,Steuben,Central,06/30/2024,12,440,226896703,15426233,3400934,0,505990,55815,0,164,0,0,0,0,0,0,0,0,0,0,62568,0,0,0,0,0,0,0,0,0,2324,0,0,0,0,2045,0,16124,0,0,0,0,0,141370,185,79613,0,0,155109,0,0,1310,0,326690,4750241,0,9331233,0,0,0,0,0,0,0,0,0,0,0,0,0,1086496,216682,0,0,233878,0,0,0,0,0,0,15618530,0,0,133512,271247,0,16023289,1009977,732410,0,700,0,0,5789351,1020060,268145,716820,349312,0,85701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189542,0,362353,0,396860,1158620,600,979,45763,5533,17035,193571,1548797,761507,14653636,271247,14924883
130668600100,Arlington Central School District,Dutchess,Independent Superintendent,06/30/2024,12,7608,7922308362,62812147,144330383,0,8708519,1083751,0,44140,0,0,0,0,0,0,0,0,0,0,935662,0,0,0,0,0,0,0,0,0,11489,0,0,0,902409,0,0,0,0,0,0,0,0,4481695,30201,2089892,0,0,134081,0,0,489426,0,5769644,169011292,0,92302792,0,0,0,0,0,0,0,0,0,0,0,0,0,8628620,427632,0,0,1691589,0,0,0,0,0,0,272061925,0,2177000,1761638,18127163,0,294127726,21291617,3845340,0,49667,0,177500,119067720,12477196,8828687,16885107,1692274,0,342541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3345082,0,8622297,0,8897355,41252166,0,64601,821529,12736,0,3905524,10234223,2510805,264323967,18127163,282451130
560603700100,Attica Central School District,Wyoming,Independent Superintendent,06/30/2024,12,1091,896792918,10370000,9713750,0,1260859,161916,0,19996,0,0,0,0,0,0,0,0,0,0,131726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889592,0,332776,0,0,0,0,0,0,0,578984,13089599,0,18462882,0,0,0,0,0,0,0,0,0,0,0,0,0,2812321,22746,0,0,601572,0,0,0,0,0,0,34989120,0,55000,0,5573652,0,40617772,4715552,1020142,0,3485,0,0,14776176,1259378,670776,2038207,513868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302692,0,1005204,0,970358,4823647,5160,3819,123599,6456,0,366353,950000,227576,33782448,5573652,39356100
050503000000,Auburn City School District,Cayuga,City Public School,06/30/2024,12,3780,2236469126,55686877,31666298,0,3283205,603584,0,92958,0,0,0,0,0,0,0,0,0,0,-4951,0,0,0,0,0,0,0,0,0,33415,0,0,0,66495,0,0,0,0,0,0,0,0,1363967,14074,82828,0,0,24507,0,0,64201,0,2286415,39576996,0,63785205,0,0,0,0,0,0,0,0,0,0,0,0,0,8121705,104749,0,0,2807403,0,0,0,0,0,0,114396058,0,0,0,125000,0,114521058,17879344,2333603,0,205459,0,0,52857557,6248454,2180872,3998460,1086058,0,163529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793618,0,3309010,0,3021059,12735823,0,4032,274540,30838,0,1084058,4160536,2401876,114768726,125000,114893726
