CALENDAR_YEAR,MUNICIPAL_CODE,ENTITY_NAME,CLASS_DESCRIPTION,COUNTY,PERIOD_START,PERIOD_END,ACCOUNT_CODE,ACCOUNT_CODE_NARRATIVE,ACCOUNT_CODE_SECTION,LEVEL_1_CATEGORY,LEVEL_2_CATEGORY,OBJECT_OF_EXPENDITURE,AMOUNT,SNAPSHOT_DATE
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A14104,"Clerk",EXPENDITURE,General Government,Administration,"Contractual",4743,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A14108,"Clerk",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",61410,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A14201,"Law",EXPENDITURE,General Government,Administration,"Personal Services",600672,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A14202,"Law",EXPENDITURE,General Government,Administration,"Equipment and Capital Outlay",4719,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A14204,"Law",EXPENDITURE,General Government,Administration,"Contractual",504568,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A14208,"Law",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",122527,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A14301,"Personnel",EXPENDITURE,General Government,Administration,"Personal Services",847040,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A14304,"Personnel",EXPENDITURE,General Government,Administration,"Contractual",141806,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A14308,"Personnel",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",497384,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A14401,"Engineer",EXPENDITURE,General Government,Administration,"Personal Services",372740,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A14404,"Engineer",EXPENDITURE,General Government,Administration,"Contractual",85488,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A14408,"Engineer",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",86236,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A14504,"Elections",EXPENDITURE,General Government,Administration,"Contractual",369764,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A14901,"Public Works Administration",EXPENDITURE,General Government,Operations,"Personal Services",2992659,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A14902,"Public Works Administration",EXPENDITURE,General Government,Operations,"Equipment and Capital Outlay",46740,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A14904,"Public Works Administration",EXPENDITURE,General Government,Operations,"Contractual",797227,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A14908,"Public Works Administration",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",832780,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A1520,"Police Fees",REVENUE,Charges for Services,Public Safety Fees,"",793691,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A1540,"Fire Inspection Fees",REVENUE,Charges for Services,Public Safety Fees,"",624,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A1550,"Public Pound Charges Dog Control Fees",REVENUE,Charges for Services,Public Safety Fees,"",5250,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A1560,"Safety Inspection Fees",REVENUE,Charges for Services,Public Safety Fees,"",314854,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A1589,"Other Public Safety Departmental Income",REVENUE,Charges for Services,Public Safety Fees,"",473777,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A1603,"Vital Statistics Fees",REVENUE,Charges for Services,Health Fees,"",266838,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A16201,"Operation of Plant",EXPENDITURE,General Government,Operations,"Personal Services",839774,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A16202,"Operation of Plant",EXPENDITURE,General Government,Operations,"Equipment and Capital Outlay",8276,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A16204,"Operation of Plant",EXPENDITURE,General Government,Operations,"Contractual",800882,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A16208,"Operation of Plant",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",259851,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A16401,"Central Garage",EXPENDITURE,General Government,Operations,"Personal Services",375061,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A16404,"Central Garage",EXPENDITURE,General Government,Operations,"Contractual",2359215,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A16408,"Central Garage",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",126343,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A16601,"Central Storeroom",EXPENDITURE,General Government,Operations,"Personal Services",28990,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A16602,"Central Storeroom",EXPENDITURE,General Government,Operations,"Equipment and Capital Outlay",4418,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A16604,"Central Storeroom",EXPENDITURE,General Government,Operations,"Contractual",79858,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A16608,"Central Storeroom",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",8246,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A16704,"Central Printing and Mailing",EXPENDITURE,General Government,Operations,"Contractual",56114,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A16801,"Central Data Processing",EXPENDITURE,General Government,Operations,"Personal Services",525665,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A16802,"Central Data Processing",EXPENDITURE,General Government,Operations,"Equipment and Capital Outlay",29910,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A16804,"Central Data Processing",EXPENDITURE,General Government,Operations,"Contractual",268618,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A16808,"Central Data Processing",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",121802,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A1710,"Public Works Charges",REVENUE,Charges for Services,Community Services Fees,"",1862267,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A1789,"Other Transportation Departmental Income",REVENUE,Charges for Services,Transportation Fees,"",113591,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A19104,"Unallocated Insurance",EXPENDITURE,General Government,Operations,"Contractual",482469,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A19304,"Judgements and Claims",EXPENDITURE,General Government,Judgements,"Contractual",304840,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A19504,"Taxes and Assessments on Municipal Property",EXPENDITURE,General Government,Operations,"Contractual",143569,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A19894,"General Government Support, Other",EXPENDITURE,General Government,Miscellaneous General Government,"Contractual",51323,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A200,"Cash",GL,,,"",10506857,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A201,"Cash In Time Deposits",GL,,,"",0,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A2012,"Recreational Concessions",REVENUE,Charges for Services,Culture And Recreation Fees,"",86383,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A2025,"Special Recreational Facility Charges",REVENUE,Charges for Services,Culture And Recreation Fees,"",1005944,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A2089,"Other Culture and Recreation Income",REVENUE,Charges for Services,Culture And Recreation Fees,"",7238,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A210,"Petty Cash",GL,,,"",500,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A2110,"Zoning Fees",REVENUE,Charges for Services,Community Services Fees,"",19665,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A2115,"Planning Board Fees",REVENUE,Charges for Services,Community Services Fees,"",56561,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A2130,"Refuse and Garbage Charges",REVENUE,Charges for Services,Sanitation Fees,"",7184532,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A222,"Cash For Revenue Anticipation Notes",GL,,,"",26426,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A230,"Cash Special Reserves",GL,,,"",1399474,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A2376,"Refuse and Garbage Services Other Governments",REVENUE,Charges to Other Governments,Sanitation Charges,"",806928,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A2389,"Miscellaneous Revenue Other Governments",REVENUE,Charges to Other Governments,Miscellaneous Intergovernmental Charges,"",131543,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A2401,"Interest and Earnings",REVENUE,Use and Sale of Property,Interest And Earnings,"",39960,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A2410,"Rental of Real Property",REVENUE,Use and Sale of Property,Rental Of Property,"",124397,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A2450,"Commissions",REVENUE,Use and Sale of Property,Sale Of Property,"",2779,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A250,"Taxes Receivable Current",GL,,,"",4182710,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A2545,"Licenses Other",REVENUE,Charges for Services,General Government Fees,"",364860,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A2590,"Permits Other",REVENUE,Charges for Services,Community Services Fees,"",4646465,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A2610,"Fines and Forfeited Bail",REVENUE,Other Local Revenues,Fines,"",4278818,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A2650,"Sales of Scrap and Excess Materials",REVENUE,Use and Sale of Property,Sale Of Property,"",557,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A2655,"Sales Other",REVENUE,Use and Sale of Property,Sale Of Property,"",20168,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A2660,"Sales of Real Property",REVENUE,Use and Sale of Property,Sale Of Property,"",17585,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A2665,"Sales of Equipment",REVENUE,Use and Sale of Property,Sale Of Property,"",36000,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A2680,"Insurance Recoveries",REVENUE,Other Local Revenues,Compensation For Loss,"",305877,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A2701,"Refunds of Prior Year Expenditures",REVENUE,Other Local Revenues,Miscellaneous Revenues,"",1182202,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A2705,"Gifts and Donations",REVENUE,Other Local Revenues,Gifts,"",374403,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A2710,"Premium on Obligations",REVENUE,Use and Sale of Property,Interest And Earnings,"",7012,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A2770,"Unclassified",REVENUE,Other Local Revenues,Miscellaneous Revenues,"",1150493,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A2801,"Interfund Revenues",REVENUE,Other Local Revenues,Miscellaneous Revenues,"",1243352,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A3001,"State Aid Revenue Sharing",REVENUE,State Aid,Unrestricted State Aid,"",12607823,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A3005,"State Aid Mortgage Tax",REVENUE,State Aid,Mortgage Tax,"",1270037,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A30104,"Public Safety Administration",EXPENDITURE,Public Safety,Public Safety Administration,"Contractual",257177,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A30201,"Public Safety Communication Systems",EXPENDITURE,Public Safety,Public Safety Administration,"Personal Services",1914558,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A30202,"Public Safety Communication Systems",EXPENDITURE,Public Safety,Public Safety Administration,"Equipment and Capital Outlay",2235,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A30204,"Public Safety Communication Systems",EXPENDITURE,Public Safety,Public Safety Administration,"Contractual",532225,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A30208,"Public Safety Communication Systems",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",629703,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A3021,"State Aid Court Facilities",REVENUE,State Aid,State Aid - General Government,"",171969,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A3089,"State Aid Other",REVENUE,State Aid,Miscellaneous State Aid,"",12716561,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A31201,"Police",EXPENDITURE,Public Safety,Police,"Personal Services",34345120,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A31202,"Police",EXPENDITURE,Public Safety,Police,"Equipment and Capital Outlay",456852,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A31204,"Police",EXPENDITURE,Public Safety,Police,"Contractual",2424917,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A31208,"Police",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",18084947,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A3306,"State Aid Homeland Security",REVENUE,State Aid,State Aid - Public Safety,"",225087,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A33101,"Traffic Control",EXPENDITURE,Public Safety,Police,"Personal Services",368619,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A33104,"Traffic Control",EXPENDITURE,Public Safety,Police,"Contractual",289517,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A33108,"Traffic Control",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",95331,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A3330,"State Aid Unified Court Budget Security Service",REVENUE,State Aid,State Aid - General Government,"",1578663,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A3389,"State Aid Other Public Safety",REVENUE,State Aid,State Aid - Public Safety,"",599038,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A34101,"Fire Protection",EXPENDITURE,Public Safety,Fire Protection,"Personal Services",18963638,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A34102,"Fire Protection",EXPENDITURE,Public Safety,Fire Protection,"Equipment and Capital Outlay",47540,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A34104,"Fire Protection",EXPENDITURE,Public Safety,Fire Protection,"Contractual",1230059,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A34108,"Fire Protection",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",13525347,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A35101,"Dog Control",EXPENDITURE,Public Safety,Miscellaneous Public Safety,"Personal Services",116213,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A35104,"Dog Control",EXPENDITURE,Public Safety,Miscellaneous Public Safety,"Contractual",107098,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A35108,"Dog Control",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",30189,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A36201,"Safety Inspection",EXPENDITURE,Public Safety,Miscellaneous Public Safety,"Personal Services",1007091,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A36202,"Safety Inspection",EXPENDITURE,Public Safety,Miscellaneous Public Safety,"Equipment and Capital Outlay",1692,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A36204,"Safety Inspection",EXPENDITURE,Public Safety,Miscellaneous Public Safety,"Contractual",2420944,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A36208,"Safety Inspection",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",263351,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A370,"Special Assessments Receivable",GL,,,"",0,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A380,"Accounts Receivable",GL,,,"",6095183,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A3820,"State Aid Youth Programs",REVENUE,State Aid,State Aid - Culture And Recreation,"",333484,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A389,"Allowance For Receivables",GL,,,"",-22107,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A391,"Due From Other Funds",GL,,,"",7722147,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A3989,"State Aid Other Home and Community Service",REVENUE,State Aid,State Aid - Community Services,"",5166,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A40201,"Registrar of Vital Statistics",EXPENDITURE,Health,Public Health Administration,"Personal Services",124901,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A40204,"Registrar of Vital Statistics",EXPENDITURE,Health,Public Health Administration,"Contractual",13294,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A40208,"Registrar of Vital Statistics",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",43247,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A410,"Due from State and Federal Government",GL,,,"",2308730,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A4320,"Federal Aid Crime Control",REVENUE,Federal Aid,Federal Aid - Public Safety,"",17843,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A4389,"Federal Aid Other Public Safety",REVENUE,Federal Aid,Federal Aid - Public Safety,"",1111255,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A440,"Due from Other Governments",GL,,,"",21704448,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A455,"Securities and Mortgages",GL,,,"",16016,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A4790,"Federal Aid Job Training Partnership",REVENUE,Federal Aid,Federal Aid - Economic Development,"",43060,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A480,"Prepaid Expenses",GL,,,"",3371252,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A489,"Miscellaneous Current Assets",GL,,,"",0,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A4960,"Federal Aid Emergency Disaster Assistance",REVENUE,Federal Aid,Federal Aid - Public Safety,"",354454,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A5031,"Interfund Transfers",REVENUE,Other Sources,Transfers,"",50640,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A51101,"Maintenance of Roads",EXPENDITURE,Transportation,Highways,"Personal Services",2457377,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A51104,"Maintenance of Roads",EXPENDITURE,Transportation,Highways,"Contractual",269097,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A51108,"Maintenance of Roads",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",840818,2025-12-31
2017,010201000000,City of Albany,City,Albany,2017-01-01,2017-12-31,A51424,"Snow Removal",EXPENDITURE,Transportation,Highways,"Contractual",847714,2025-12-31
