CALENDAR_YEAR,MUNICIPAL_CODE,ENTITY_NAME,CLASS_DESCRIPTION,COUNTY,PERIOD_START,PERIOD_END,ACCOUNT_CODE,ACCOUNT_CODE_NARRATIVE,ACCOUNT_CODE_SECTION,LEVEL_1_CATEGORY,LEVEL_2_CATEGORY,OBJECT_OF_EXPENDITURE,AMOUNT,SNAPSHOT_DATE
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A1134,"Privilege Tax on Coin Operated Devices",REVENUE,Sales and Use Tax,Miscellaneous Use Taxes,"",4273,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A1150,"OTB Surtax",REVENUE,Other Non-Property Taxes,Miscellaneous Non-Property Taxes,"",210098,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A1170,"Franchise Tax",REVENUE,Other Non-Property Taxes,Franchises,"",1301633,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A12101,"Mayor",EXPENDITURE,General Government,Administration,"Personal Services",602422,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A12104,"Mayor",EXPENDITURE,General Government,Administration,"Contractual",12821,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A12108,"Mayor",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",117599,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A1230,"Treasurer Fees",REVENUE,Charges for Services,General Government Fees,"",1490,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A1255,"Clerk Fees",REVENUE,Charges for Services,General Government Fees,"",2977,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A1289,"Other General Departmental Income",REVENUE,Charges for Services,General Government Fees,"",69174,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A13201,"Auditor",EXPENDITURE,General Government,Administration,"Personal Services",253025,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A13202,"Auditor",EXPENDITURE,General Government,Administration,"Equipment and Capital Outlay",934,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A13204,"Auditor",EXPENDITURE,General Government,Administration,"Contractual",78163,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A13208,"Auditor",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",65609,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A13251,"Treasurer",EXPENDITURE,General Government,Administration,"Personal Services",972842,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A13254,"Treasurer",EXPENDITURE,General Government,Administration,"Contractual",327602,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A13258,"Treasurer",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",276925,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A13451,"Purchasing",EXPENDITURE,General Government,Administration,"Personal Services",151309,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A13452,"Purchasing",EXPENDITURE,General Government,Administration,"Equipment and Capital Outlay",13031,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A13454,"Purchasing",EXPENDITURE,General Government,Administration,"Contractual",2066,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A13458,"Purchasing",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",44944,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A13551,"Assessment",EXPENDITURE,General Government,Administration,"Personal Services",235569,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A13554,"Assessment",EXPENDITURE,General Government,Administration,"Contractual",118086,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A13558,"Assessment",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",69738,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A14101,"Clerk",EXPENDITURE,General Government,Administration,"Personal Services",238571,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A14104,"Clerk",EXPENDITURE,General Government,Administration,"Contractual",12536,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A14108,"Clerk",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",61174,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A14201,"Law",EXPENDITURE,General Government,Administration,"Personal Services",727655,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A14202,"Law",EXPENDITURE,General Government,Administration,"Equipment and Capital Outlay",28566,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A14204,"Law",EXPENDITURE,General Government,Administration,"Contractual",506890,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A14208,"Law",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",149805,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A14301,"Personnel",EXPENDITURE,General Government,Administration,"Personal Services",285041,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A14302,"Personnel",EXPENDITURE,General Government,Administration,"Equipment and Capital Outlay",0,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A14304,"Personnel",EXPENDITURE,General Government,Administration,"Contractual",53492,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A14308,"Personnel",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",359656,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A14401,"Engineer",EXPENDITURE,General Government,Administration,"Personal Services",531329,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A14402,"Engineer",EXPENDITURE,General Government,Administration,"Equipment and Capital Outlay",8488,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A14404,"Engineer",EXPENDITURE,General Government,Administration,"Contractual",46281,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A14408,"Engineer",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",125550,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A14504,"Elections",EXPENDITURE,General Government,Administration,"Contractual",164208,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A14901,"Public Works Administration",EXPENDITURE,General Government,Operations,"Personal Services",3531132,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A14902,"Public Works Administration",EXPENDITURE,General Government,Operations,"Equipment and Capital Outlay",39883,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A14904,"Public Works Administration",EXPENDITURE,General Government,Operations,"Contractual",897028,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A14908,"Public Works Administration",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",868985,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A1520,"Police Fees",REVENUE,Charges for Services,Public Safety Fees,"",277070,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A1540,"Fire Inspection Fees",REVENUE,Charges for Services,Public Safety Fees,"",2138,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A1550,"Public Pound Charges Dog Control Fees",REVENUE,Charges for Services,Public Safety Fees,"",5295,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A1560,"Safety Inspection Fees",REVENUE,Charges for Services,Public Safety Fees,"",497280,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A1589,"Other Public Safety Departmental Income",REVENUE,Charges for Services,Public Safety Fees,"",314227,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A1603,"Vital Statistics Fees",REVENUE,Charges for Services,Health Fees,"",243156,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A16201,"Operation of Plant",EXPENDITURE,General Government,Operations,"Personal Services",991784,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A16204,"Operation of Plant",EXPENDITURE,General Government,Operations,"Contractual",938646,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A16208,"Operation of Plant",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",305122,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A16401,"Central Garage",EXPENDITURE,General Government,Operations,"Personal Services",302116,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A16404,"Central Garage",EXPENDITURE,General Government,Operations,"Contractual",4156760,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A16408,"Central Garage",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",136487,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A16601,"Central Storeroom",EXPENDITURE,General Government,Operations,"Personal Services",66473,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A16604,"Central Storeroom",EXPENDITURE,General Government,Operations,"Contractual",80279,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A16608,"Central Storeroom",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",26401,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A16704,"Central Printing and Mailing",EXPENDITURE,General Government,Operations,"Contractual",74600,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A16801,"Central Data Processing",EXPENDITURE,General Government,Operations,"Personal Services",362490,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A16802,"Central Data Processing",EXPENDITURE,General Government,Operations,"Equipment and Capital Outlay",185197,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A16804,"Central Data Processing",EXPENDITURE,General Government,Operations,"Contractual",173276,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A16808,"Central Data Processing",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",82975,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A1710,"Public Works Charges",REVENUE,Charges for Services,Community Services Fees,"",53699,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A1789,"Other Transportation Departmental Income",REVENUE,Charges for Services,Transportation Fees,"",153285,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A19104,"Unallocated Insurance",EXPENDITURE,General Government,Operations,"Contractual",586344,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A19304,"Judgements and Claims",EXPENDITURE,General Government,Judgements,"Contractual",301152,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A19504,"Taxes and Assessments on Municipal Property",EXPENDITURE,General Government,Operations,"Contractual",155335,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A19894,"General Government Support, Other",EXPENDITURE,General Government,Miscellaneous General Government,"Contractual",248830,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A200,"Cash",GL,,,"",862007,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A201,"Cash In Time Deposits",GL,,,"",22031240,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A2012,"Recreational Concessions",REVENUE,Charges for Services,Culture And Recreation Fees,"",61014,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A2025,"Special Recreational Facility Charges",REVENUE,Charges for Services,Culture And Recreation Fees,"",1019696,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A2089,"Other Culture and Recreation Income",REVENUE,Charges for Services,Culture And Recreation Fees,"",37430,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A210,"Petty Cash",GL,,,"",4605,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A2110,"Zoning Fees",REVENUE,Charges for Services,Community Services Fees,"",31420,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A2115,"Planning Board Fees",REVENUE,Charges for Services,Community Services Fees,"",41252,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A2130,"Refuse and Garbage Charges",REVENUE,Charges for Services,Sanitation Fees,"",10513239,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A222,"Cash For Revenue Anticipation Notes",GL,,,"",26394,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A230,"Cash Special Reserves",GL,,,"",2251580,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A2376,"Refuse and Garbage Services Other Governments",REVENUE,Charges to Other Governments,Sanitation Charges,"",789211,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A2389,"Miscellaneous Revenue Other Governments",REVENUE,Charges to Other Governments,Miscellaneous Intergovernmental Charges,"",385,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A2401,"Interest and Earnings",REVENUE,Use and Sale of Property,Interest And Earnings,"",94014,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A2410,"Rental of Real Property",REVENUE,Use and Sale of Property,Rental Of Property,"",106789,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A2450,"Commissions",REVENUE,Use and Sale of Property,Sale Of Property,"",2477,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A250,"Taxes Receivable Current",GL,,,"",4885060,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A2545,"Licenses Other",REVENUE,Charges for Services,General Government Fees,"",375459,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A2590,"Permits Other",REVENUE,Charges for Services,Community Services Fees,"",1817084,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A2610,"Fines and Forfeited Bail",REVENUE,Other Local Revenues,Fines,"",5073644,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A2650,"Sales of Scrap and Excess Materials",REVENUE,Use and Sale of Property,Sale Of Property,"",589,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A2655,"Sales Other",REVENUE,Use and Sale of Property,Sale Of Property,"",6318,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A2660,"Sales of Real Property",REVENUE,Use and Sale of Property,Sale Of Property,"",98721,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A2680,"Insurance Recoveries",REVENUE,Other Local Revenues,Compensation For Loss,"",409339,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A2701,"Refunds of Prior Year Expenditures",REVENUE,Other Local Revenues,Miscellaneous Revenues,"",1093660,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A2705,"Gifts and Donations",REVENUE,Other Local Revenues,Gifts,"",520050,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A2710,"Premium on Obligations",REVENUE,Use and Sale of Property,Interest And Earnings,"",944032,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A2770,"Unclassified",REVENUE,Other Local Revenues,Miscellaneous Revenues,"",1917268,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A2801,"Interfund Revenues",REVENUE,Other Local Revenues,Miscellaneous Revenues,"",55132,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A3001,"State Aid Revenue Sharing",REVENUE,State Aid,Unrestricted State Aid,"",12607823,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A3005,"State Aid Mortgage Tax",REVENUE,State Aid,Mortgage Tax,"",1431007,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A30104,"Public Safety Administration",EXPENDITURE,Public Safety,Public Safety Administration,"Contractual",216557,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A30201,"Public Safety Communication Systems",EXPENDITURE,Public Safety,Public Safety Administration,"Personal Services",1816612,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A30202,"Public Safety Communication Systems",EXPENDITURE,Public Safety,Public Safety Administration,"Equipment and Capital Outlay",4682,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A30204,"Public Safety Communication Systems",EXPENDITURE,Public Safety,Public Safety Administration,"Contractual",559806,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A30208,"Public Safety Communication Systems",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",644053,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A3021,"State Aid Court Facilities",REVENUE,State Aid,State Aid - General Government,"",162884,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A3089,"State Aid Other",REVENUE,State Aid,Miscellaneous State Aid,"",249996,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A31201,"Police",EXPENDITURE,Public Safety,Police,"Personal Services",31028575,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A31202,"Police",EXPENDITURE,Public Safety,Police,"Equipment and Capital Outlay",1489411,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A31204,"Police",EXPENDITURE,Public Safety,Police,"Contractual",2056121,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A31208,"Police",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",17933237,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A3306,"State Aid Homeland Security",REVENUE,State Aid,State Aid - Public Safety,"",1363231,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A33101,"Traffic Control",EXPENDITURE,Public Safety,Police,"Personal Services",285779,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A33104,"Traffic Control",EXPENDITURE,Public Safety,Police,"Contractual",324442,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A33108,"Traffic Control",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",81714,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A3330,"State Aid Unified Court Budget Security Service",REVENUE,State Aid,State Aid - General Government,"",1420486,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A3389,"State Aid Other Public Safety",REVENUE,State Aid,State Aid - Public Safety,"",569346,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A34101,"Fire Protection",EXPENDITURE,Public Safety,Fire Protection,"Personal Services",17226980,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A34102,"Fire Protection",EXPENDITURE,Public Safety,Fire Protection,"Equipment and Capital Outlay",623303,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A34104,"Fire Protection",EXPENDITURE,Public Safety,Fire Protection,"Contractual",1230298,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A34108,"Fire Protection",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",12707680,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A35101,"Dog Control",EXPENDITURE,Public Safety,Miscellaneous Public Safety,"Personal Services",152849,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A35104,"Dog Control",EXPENDITURE,Public Safety,Miscellaneous Public Safety,"Contractual",101124,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A35108,"Dog Control",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",38043,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A36201,"Safety Inspection",EXPENDITURE,Public Safety,Miscellaneous Public Safety,"Personal Services",923423,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A36202,"Safety Inspection",EXPENDITURE,Public Safety,Miscellaneous Public Safety,"Equipment and Capital Outlay",4782,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A36204,"Safety Inspection",EXPENDITURE,Public Safety,Miscellaneous Public Safety,"Contractual",227872,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A36208,"Safety Inspection",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",287631,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A380,"Accounts Receivable",GL,,,"",1749629,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A3820,"State Aid Youth Programs",REVENUE,State Aid,State Aid - Culture And Recreation,"",203922,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A389,"Allowance For Receivables",GL,,,"",-16452,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A391,"Due From Other Funds",GL,,,"",3335239,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A3989,"State Aid Other Home and Community Service",REVENUE,State Aid,State Aid - Community Services,"",301466,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A40201,"Registrar of Vital Statistics",EXPENDITURE,Health,Public Health Administration,"Personal Services",188255,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A40204,"Registrar of Vital Statistics",EXPENDITURE,Health,Public Health Administration,"Contractual",9029,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A40208,"Registrar of Vital Statistics",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",73499,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A410,"Due from State and Federal Government",GL,,,"",1509696,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A4320,"Federal Aid Crime Control",REVENUE,Federal Aid,Federal Aid - Public Safety,"",100065,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A4389,"Federal Aid Other Public Safety",REVENUE,Federal Aid,Federal Aid - Public Safety,"",1866026,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A440,"Due from Other Governments",GL,,,"",11873570,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A455,"Securities and Mortgages",GL,,,"",16016,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A480,"Prepaid Expenses",GL,,,"",4207807,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A4820,"Federal Aid Youth Programs",REVENUE,Federal Aid,Federal Aid - Culture And Recreation,"",201955,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A5031,"Interfund Transfers",REVENUE,Other Sources,Transfers,"",1242988,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A51101,"Maintenance of Roads",EXPENDITURE,Transportation,Highways,"Personal Services",1010290,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A51104,"Maintenance of Roads",EXPENDITURE,Transportation,Highways,"Contractual",382120,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A51108,"Maintenance of Roads",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",332887,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A51422,"Snow Removal",EXPENDITURE,Transportation,Highways,"Equipment and Capital Outlay",46318,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A51424,"Snow Removal",EXPENDITURE,Transportation,Highways,"Contractual",754020,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A51824,"Street Lighting",EXPENDITURE,Transportation,Transportation Ancillary,"Contractual",4210077,2025-12-31
2013,010201000000,City of Albany,City,Albany,2013-01-01,2013-12-31,A5710,"Serial Bonds",REVENUE,Proceeds of Debt,Sale Of Obligations,"",0,2025-12-31
