CALENDAR_YEAR,MUNICIPAL_CODE,ENTITY_NAME,CLASS_DESCRIPTION,COUNTY,PERIOD_START,PERIOD_END,ACCOUNT_CODE,ACCOUNT_CODE_NARRATIVE,ACCOUNT_CODE_SECTION,LEVEL_1_CATEGORY,LEVEL_2_CATEGORY,OBJECT_OF_EXPENDITURE,AMOUNT,SNAPSHOT_DATE
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A1230,"Treasurer Fees",REVENUE,Charges for Services,General Government Fees,"",374,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A1255,"Clerk Fees",REVENUE,Charges for Services,General Government Fees,"",10333,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A1289,"Other General Departmental Income",REVENUE,Charges for Services,General Government Fees,"",97291,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A13201,"Auditor",EXPENDITURE,General Government,Administration,"Personal Services",305480,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A13202,"Auditor",EXPENDITURE,General Government,Administration,"Equipment and Capital Outlay",319,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A13204,"Auditor",EXPENDITURE,General Government,Administration,"Contractual",88378,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A13208,"Auditor",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",61387,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A13251,"Treasurer",EXPENDITURE,General Government,Administration,"Personal Services",809685,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A13252,"Treasurer",EXPENDITURE,General Government,Administration,"Equipment and Capital Outlay",29,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A13254,"Treasurer",EXPENDITURE,General Government,Administration,"Contractual",493270,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A13258,"Treasurer",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",227106,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A13451,"Purchasing",EXPENDITURE,General Government,Administration,"Personal Services",137523,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A13452,"Purchasing",EXPENDITURE,General Government,Administration,"Equipment and Capital Outlay",3174,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A13454,"Purchasing",EXPENDITURE,General Government,Administration,"Contractual",18636,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A13458,"Purchasing",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",35651,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A13551,"Assessment",EXPENDITURE,General Government,Administration,"Personal Services",202423,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A13554,"Assessment",EXPENDITURE,General Government,Administration,"Contractual",134367,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A13558,"Assessment",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",47393,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A14101,"Clerk",EXPENDITURE,General Government,Administration,"Personal Services",241909,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A14104,"Clerk",EXPENDITURE,General Government,Administration,"Contractual",6882,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A14108,"Clerk",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",75942,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A14201,"Law",EXPENDITURE,General Government,Administration,"Personal Services",733297,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A14202,"Law",EXPENDITURE,General Government,Administration,"Equipment and Capital Outlay",17011,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A14204,"Law",EXPENDITURE,General Government,Administration,"Contractual",576965,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A14208,"Law",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",134722,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A14301,"Personnel",EXPENDITURE,General Government,Administration,"Personal Services",1214570,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A14304,"Personnel",EXPENDITURE,General Government,Administration,"Contractual",158804,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A14308,"Personnel",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",495288,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A14401,"Engineer",EXPENDITURE,General Government,Administration,"Personal Services",442257,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A14404,"Engineer",EXPENDITURE,General Government,Administration,"Contractual",44097,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A14408,"Engineer",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",100936,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A14901,"Public Works Administration",EXPENDITURE,General Government,Operations,"Personal Services",3260910,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A14902,"Public Works Administration",EXPENDITURE,General Government,Operations,"Equipment and Capital Outlay",33153,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A14904,"Public Works Administration",EXPENDITURE,General Government,Operations,"Contractual",954855,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A14908,"Public Works Administration",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",2977328,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A1520,"Police Fees",REVENUE,Charges for Services,Public Safety Fees,"",901056,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A1540,"Fire Inspection Fees",REVENUE,Charges for Services,Public Safety Fees,"",30,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A1550,"Public Pound Charges Dog Control Fees",REVENUE,Charges for Services,Public Safety Fees,"",3147,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A1560,"Safety Inspection Fees",REVENUE,Charges for Services,Public Safety Fees,"",328362,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A1589,"Other Public Safety Departmental Income",REVENUE,Charges for Services,Public Safety Fees,"",472917,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A1603,"Vital Statistics Fees",REVENUE,Charges for Services,Health Fees,"",311550,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A16201,"Operation of Plant",EXPENDITURE,General Government,Operations,"Personal Services",881986,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A16204,"Operation of Plant",EXPENDITURE,General Government,Operations,"Contractual",803125,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A16208,"Operation of Plant",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",266825,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A16401,"Central Garage",EXPENDITURE,General Government,Operations,"Personal Services",350783,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A16404,"Central Garage",EXPENDITURE,General Government,Operations,"Contractual",2504947,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A16408,"Central Garage",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",95908,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A16601,"Central Storeroom",EXPENDITURE,General Government,Operations,"Personal Services",50462,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A16602,"Central Storeroom",EXPENDITURE,General Government,Operations,"Equipment and Capital Outlay",4616,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A16604,"Central Storeroom",EXPENDITURE,General Government,Operations,"Contractual",77975,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A16608,"Central Storeroom",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",11675,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A16704,"Central Printing and Mailing",EXPENDITURE,General Government,Operations,"Contractual",87676,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A16801,"Central Data Processing",EXPENDITURE,General Government,Operations,"Personal Services",426817,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A16802,"Central Data Processing",EXPENDITURE,General Government,Operations,"Equipment and Capital Outlay",350691,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A16804,"Central Data Processing",EXPENDITURE,General Government,Operations,"Contractual",437105,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A16808,"Central Data Processing",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",104941,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A1710,"Public Works Charges",REVENUE,Charges for Services,Community Services Fees,"",2413824,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A1789,"Other Transportation Departmental Income",REVENUE,Charges for Services,Transportation Fees,"",132440,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A19104,"Unallocated Insurance",EXPENDITURE,General Government,Operations,"Contractual",444375,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A19304,"Judgements and Claims",EXPENDITURE,General Government,Judgements,"Contractual",351842,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A19504,"Taxes and Assessments on Municipal Property",EXPENDITURE,General Government,Operations,"Contractual",34714,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A19894,"General Government Support, Other",EXPENDITURE,General Government,Miscellaneous General Government,"Contractual",666241,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A200,"Cash",GL,,,"",4142697,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A201,"Cash In Time Deposits",GL,,,"",5628200,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A2012,"Recreational Concessions",REVENUE,Charges for Services,Culture And Recreation Fees,"",61933,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A2025,"Special Recreational Facility Charges",REVENUE,Charges for Services,Culture And Recreation Fees,"",871100,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A2089,"Other Culture and Recreation Income",REVENUE,Charges for Services,Culture And Recreation Fees,"",82534,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A210,"Petty Cash",GL,,,"",2100,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A2110,"Zoning Fees",REVENUE,Charges for Services,Community Services Fees,"",23110,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A2115,"Planning Board Fees",REVENUE,Charges for Services,Community Services Fees,"",38209,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A2130,"Refuse and Garbage Charges",REVENUE,Charges for Services,Sanitation Fees,"",6087449,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A222,"Cash For Revenue Anticipation Notes",GL,,,"",26846,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A230,"Cash Special Reserves",GL,,,"",5752884,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A2376,"Refuse and Garbage Services Other Governments",REVENUE,Charges to Other Governments,Sanitation Charges,"",1117376,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A2401,"Interest and Earnings",REVENUE,Use and Sale of Property,Interest And Earnings,"",1404510,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A2410,"Rental of Real Property",REVENUE,Use and Sale of Property,Rental Of Property,"",72597,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A2450,"Commissions",REVENUE,Use and Sale of Property,Sale Of Property,"",7287,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A250,"Taxes Receivable Current",GL,,,"",4911813,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A2545,"Licenses Other",REVENUE,Charges for Services,General Government Fees,"",269986,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A2590,"Permits Other",REVENUE,Charges for Services,Community Services Fees,"",3872249,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A2610,"Fines and Forfeited Bail",REVENUE,Other Local Revenues,Fines,"",5012049,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A2650,"Sales of Scrap and Excess Materials",REVENUE,Use and Sale of Property,Sale Of Property,"",7169,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A2655,"Sales Other",REVENUE,Use and Sale of Property,Sale Of Property,"",12728,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A2660,"Sales of Real Property",REVENUE,Use and Sale of Property,Sale Of Property,"",865100,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A2665,"Sales of Equipment",REVENUE,Use and Sale of Property,Sale Of Property,"",214979,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A2680,"Insurance Recoveries",REVENUE,Other Local Revenues,Compensation For Loss,"",509732,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A2701,"Refunds of Prior Year Expenditures",REVENUE,Other Local Revenues,Miscellaneous Revenues,"",261469,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A2705,"Gifts and Donations",REVENUE,Other Local Revenues,Gifts,"",468861,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A2710,"Premium on Obligations",REVENUE,Use and Sale of Property,Interest And Earnings,"",599010,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A2770,"Unclassified",REVENUE,Other Local Revenues,Miscellaneous Revenues,"",1224429,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A2801,"Interfund Revenues",REVENUE,Other Local Revenues,Miscellaneous Revenues,"",2252480,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A3001,"State Aid Revenue Sharing",REVENUE,State Aid,Unrestricted State Aid,"",12607823,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A3005,"State Aid Mortgage Tax",REVENUE,State Aid,Mortgage Tax,"",1440130,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A30104,"Public Safety Administration",EXPENDITURE,Public Safety,Public Safety Administration,"Contractual",178080,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A30201,"Public Safety Communication Systems",EXPENDITURE,Public Safety,Public Safety Administration,"Personal Services",2099434,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A30202,"Public Safety Communication Systems",EXPENDITURE,Public Safety,Public Safety Administration,"Equipment and Capital Outlay",31203,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A30204,"Public Safety Communication Systems",EXPENDITURE,Public Safety,Public Safety Administration,"Contractual",499691,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A30208,"Public Safety Communication Systems",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",718406,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A3021,"State Aid Court Facilities",REVENUE,State Aid,State Aid - General Government,"",175008,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A3089,"State Aid Other",REVENUE,State Aid,Miscellaneous State Aid,"",12077880,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A31201,"Police",EXPENDITURE,Public Safety,Police,"Personal Services",33391503,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A31202,"Police",EXPENDITURE,Public Safety,Police,"Equipment and Capital Outlay",709277,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A31204,"Police",EXPENDITURE,Public Safety,Police,"Contractual",2976163,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A31208,"Police",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",17745557,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A3306,"State Aid Homeland Security",REVENUE,State Aid,State Aid - Public Safety,"",210843,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A33101,"Traffic Control",EXPENDITURE,Public Safety,Police,"Personal Services",389812,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A33104,"Traffic Control",EXPENDITURE,Public Safety,Police,"Contractual",418966,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A33108,"Traffic Control",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",106317,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A3330,"State Aid Unified Court Budget Security Service",REVENUE,State Aid,State Aid - General Government,"",1377784,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A3389,"State Aid Other Public Safety",REVENUE,State Aid,State Aid - Public Safety,"",550865,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A34101,"Fire Protection",EXPENDITURE,Public Safety,Fire Protection,"Personal Services",20430336,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A34102,"Fire Protection",EXPENDITURE,Public Safety,Fire Protection,"Equipment and Capital Outlay",63782,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A34104,"Fire Protection",EXPENDITURE,Public Safety,Fire Protection,"Contractual",1636088,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A34108,"Fire Protection",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",14067338,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A35101,"Dog Control",EXPENDITURE,Public Safety,Miscellaneous Public Safety,"Personal Services",165696,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A35104,"Dog Control",EXPENDITURE,Public Safety,Miscellaneous Public Safety,"Contractual",109500,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A35108,"Dog Control",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",48145,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A36201,"Safety Inspection",EXPENDITURE,Public Safety,Miscellaneous Public Safety,"Personal Services",1194331,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A36202,"Safety Inspection",EXPENDITURE,Public Safety,Miscellaneous Public Safety,"Equipment and Capital Outlay",5471,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A36204,"Safety Inspection",EXPENDITURE,Public Safety,Miscellaneous Public Safety,"Contractual",2144497,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A36208,"Safety Inspection",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",294130,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A380,"Accounts Receivable",GL,,,"",4729073,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A3820,"State Aid Youth Programs",REVENUE,State Aid,State Aid - Culture And Recreation,"",459556,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A389,"Allowance For Receivables",GL,,,"",-300132,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A391,"Due From Other Funds",GL,,,"",5059825,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A3989,"State Aid Other Home and Community Service",REVENUE,State Aid,State Aid - Community Services,"",33042,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A40201,"Registrar of Vital Statistics",EXPENDITURE,Health,Public Health Administration,"Personal Services",119511,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A40204,"Registrar of Vital Statistics",EXPENDITURE,Health,Public Health Administration,"Contractual",17691,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A40208,"Registrar of Vital Statistics",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",38309,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A410,"Due from State and Federal Government",GL,,,"",1772732,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A4320,"Federal Aid Crime Control",REVENUE,Federal Aid,Federal Aid - Public Safety,"",152261,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A4389,"Federal Aid Other Public Safety",REVENUE,Federal Aid,Federal Aid - Public Safety,"",258709,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A440,"Due from Other Governments",GL,,,"",35657015,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A455,"Securities and Mortgages",GL,,,"",16016,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A4790,"Federal Aid Job Training Partnership",REVENUE,Federal Aid,Federal Aid - Economic Development,"",40547,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A480,"Prepaid Expenses",GL,,,"",3370894,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A4960,"Federal Aid Emergency Disaster Assistance",REVENUE,Federal Aid,Federal Aid - Public Safety,"",306182,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A5031,"Interfund Transfers",REVENUE,Other Sources,Transfers,"",280577,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A51101,"Maintenance of Roads",EXPENDITURE,Transportation,Highways,"Personal Services",2571118,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A51104,"Maintenance of Roads",EXPENDITURE,Transportation,Highways,"Contractual",381240,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A51108,"Maintenance of Roads",EXPENDITURE,Employee Benefits,Unclassified Employee Benefits,"Employee Benefits",787216,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A51424,"Snow Removal",EXPENDITURE,Transportation,Highways,"Contractual",1154357,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A51824,"Street Lighting",EXPENDITURE,Transportation,Transportation Ancillary,"Contractual",2078293,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A600,"Accounts Payable",GL,,,"",4835444,2025-12-31
2019,010201000000,City of Albany,City,Albany,2019-01-01,2019-12-31,A601,"Accrued Liabilities",GL,,,"",2717769,2025-12-31
